"G","Date","Tm","X","Opp","Result","GS","MP","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","Player","RSorPO"
4,"1997-05-02","LAL","@","POR","W",0,"6:00",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Kobe Bryant","Playoffs"
5,"1997-05-04","LAL","@","UTA","L",0,"14:00",1,7,0.14,1,5,0.2,0,1,0,1,1,2,3,0,1,0,5,3,-0.1,"Kobe Bryant","Playoffs"
6,"1997-05-06","LAL","@","UTA","L",0,"4:00",1,1,1,0,0,NA,0,0,NA,0,0,0,1,0,0,1,2,2,0.6,"Kobe Bryant","Playoffs"
7,"1997-05-08","LAL","","UTA","W",0,"19:00",3,7,0.43,0,2,0,13,14,0.93,0,1,1,3,1,1,3,3,19,14.8,"Kobe Bryant","Playoffs"
8,"1997-05-10","LAL","","UTA","L",0,"28:00",3,9,0.33,3,6,0.5,0,0,NA,0,2,2,0,0,0,5,4,9,-2.1,"Kobe Bryant","Playoffs"
9,"1997-05-12","LAL","@","UTA","L",0,"29:00",4,14,0.29,0,6,0,3,3,1,0,2,2,2,1,0,1,3,11,3.6,"Kobe Bryant","Playoffs"
1,"1998-04-24","LAL","","POR","W",0,"27:00",4,9,0.44,1,1,1,6,9,0.67,0,1,1,4,1,2,0,5,15,12.6,"Kobe Bryant","Playoffs"
2,"1998-04-26","LAL","","POR","W",0,"24:00",2,7,0.29,0,0,NA,0,0,NA,0,3,3,4,0,1,1,2,4,2.5,"Kobe Bryant","Playoffs"
3,"1998-04-28","LAL","@","POR","L",0,"16:00",1,6,0.17,0,2,0,2,2,1,3,2,5,0,0,0,1,3,4,0.7,"Kobe Bryant","Playoffs"
4,"1998-04-30","LAL","@","POR","W",0,"36:00",9,16,0.56,1,1,1,3,4,0.75,0,3,3,4,0,1,1,4,22,15.8,"Kobe Bryant","Playoffs"
5,"1998-05-04","LAL","@","SEA","L",0,"16:00",1,5,0.2,0,2,0,2,4,0.5,1,0,1,0,1,1,0,2,4,1.7,"Kobe Bryant","Playoffs"
6,"1998-05-10","LAL","","SEA","W",0,"3:00",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Kobe Bryant","Playoffs"
7,"1998-05-12","LAL","@","SEA","W",0,"11:00",3,3,1,1,1,1,0,0,NA,0,1,1,0,0,1,1,2,7,5.3,"Kobe Bryant","Playoffs"
8,"1998-05-16","LAL","@","UTA","L",0,"31:00",4,14,0.29,0,5,0,8,12,0.67,2,2,4,2,0,1,0,0,16,10.3,"Kobe Bryant","Playoffs"
9,"1998-05-18","LAL","@","UTA","L",0,"22:00",3,10,0.3,0,1,0,3,4,0.75,1,1,2,1,0,0,2,3,9,1.3,"Kobe Bryant","Playoffs"
10,"1998-05-22","LAL","","UTA","L",0,"15:00",2,4,0.5,0,1,0,5,7,0.71,0,0,0,1,0,0,2,4,9,3.3,"Kobe Bryant","Playoffs"
11,"1998-05-24","LAL","","UTA","L",0,"19:00",2,2,1,0,0,NA,2,3,0.67,0,1,1,0,1,1,3,3,6,2.8,"Kobe Bryant","Playoffs"
1,"1999-05-09","LAL","","HOU","W",1,"28:00",5,9,0.56,1,1,1,6,6,1,0,5,5,5,0,1,2,4,17,14.8,"Kobe Bryant","Playoffs"
2,"1999-05-11","LAL","","HOU","W",1,"38:00",8,15,0.53,1,3,0.33,2,2,1,2,7,9,5,3,1,4,1,19,18,"Kobe Bryant","Playoffs"
3,"1999-05-13","LAL","@","HOU","L",1,"35:00",5,17,0.29,1,4,0.25,2,2,1,4,5,9,5,2,4,3,3,13,11.5,"Kobe Bryant","Playoffs"
4,"1999-05-15","LAL","@","HOU","W",1,"47:00",9,25,0.36,1,3,0.33,5,6,0.83,1,5,6,8,3,2,3,1,24,18.5,"Kobe Bryant","Playoffs"
5,"1999-05-17","LAL","@","SAS","L",1,"36:00",8,17,0.47,0,1,0,5,6,0.83,2,4,6,6,3,1,7,2,21,14.6,"Kobe Bryant","Playoffs"
6,"1999-05-19","LAL","@","SAS","L",1,"47:00",12,25,0.48,1,3,0.33,3,5,0.6,1,7,8,4,0,0,5,3,28,13.9,"Kobe Bryant","Playoffs"
7,"1999-05-22","LAL","","SAS","L",1,"44:00",7,18,0.39,2,5,0.4,4,6,0.67,0,4,4,1,4,1,4,4,20,10.4,"Kobe Bryant","Playoffs"
8,"1999-05-23","LAL","","SAS","L",1,"40:00",7,16,0.44,1,3,0.33,1,2,0.5,3,5,8,3,0,0,3,6,16,7.5,"Kobe Bryant","Playoffs"
1,"2000-04-23","LAL","","SAC","W",1,"39:00",11,22,0.5,0,1,0,1,2,0.5,5,2,7,5,0,0,3,5,23,14.2,"Kobe Bryant","Playoffs"
2,"2000-04-27","LAL","","SAC","W",1,"37:00",12,20,0.6,3,3,1,5,6,0.83,0,4,4,1,2,0,1,2,32,24.5,"Kobe Bryant","Playoffs"
3,"2000-04-30","LAL","@","SAC","L",1,"37:00",13,25,0.52,2,6,0.33,7,9,0.78,1,2,3,2,2,0,2,5,35,22.6,"Kobe Bryant","Playoffs"
4,"2000-05-02","LAL","@","SAC","L",1,"46:00",13,30,0.43,0,3,0,6,8,0.75,2,4,6,4,2,0,7,4,32,14.2,"Kobe Bryant","Playoffs"
5,"2000-05-05","LAL","","SAC","W",1,"34:00",7,16,0.44,1,5,0.2,2,2,1,0,2,2,6,0,3,1,2,17,13.7,"Kobe Bryant","Playoffs"
6,"2000-05-07","LAL","","PHO","W",1,"34:00",8,17,0.47,1,2,0.5,8,10,0.8,3,3,6,1,3,3,3,4,25,19.7,"Kobe Bryant","Playoffs"
7,"2000-05-10","LAL","","PHO","W",1,"34:00",6,11,0.55,0,1,0,3,4,0.75,0,4,4,6,2,2,5,4,15,11.5,"Kobe Bryant","Playoffs"
8,"2000-05-12","LAL","@","PHO","W",1,"47:00",8,20,0.4,0,2,0,9,13,0.69,2,3,5,2,2,2,3,4,25,15.1,"Kobe Bryant","Playoffs"
9,"2000-05-14","LAL","@","PHO","L",1,"37:00",10,20,0.5,0,5,0,3,6,0.5,1,2,3,5,2,0,2,4,23,15,"Kobe Bryant","Playoffs"
10,"2000-05-16","LAL","","PHO","W",1,"34:00",6,16,0.38,1,3,0.33,4,4,1,1,0,1,3,1,0,2,3,17,8.8,"Kobe Bryant","Playoffs"
11,"2000-05-20","LAL","","POR","W",1,"38:00",4,9,0.44,0,1,0,5,7,0.71,1,2,3,6,1,1,1,5,13,11.7,"Kobe Bryant","Playoffs"
12,"2000-05-22","LAL","","POR","L",1,"42:00",2,9,0.22,1,2,0.5,7,8,0.88,0,2,2,4,2,1,2,5,12,8.2,"Kobe Bryant","Playoffs"
13,"2000-05-26","LAL","@","POR","W",1,"47:00",11,18,0.61,1,1,1,2,2,1,2,5,7,7,2,1,3,5,25,22.3,"Kobe Bryant","Playoffs"
14,"2000-05-28","LAL","@","POR","W",1,"46:00",5,15,0.33,2,3,0.67,6,7,0.86,1,3,4,7,2,3,3,4,18,15.1,"Kobe Bryant","Playoffs"
15,"2000-05-30","LAL","","POR","L",1,"34:00",4,13,0.31,1,3,0.33,8,9,0.89,1,4,5,4,0,2,6,6,17,6.8,"Kobe Bryant","Playoffs"
16,"2000-06-02","LAL","@","POR","L",1,"48:00",12,24,0.5,6,9,0.67,3,6,0.5,0,2,2,6,4,3,3,5,33,25.7,"Kobe Bryant","Playoffs"
17,"2000-06-04","LAL","","POR","W",1,"47:00",9,19,0.47,1,4,0.25,6,12,0.5,0,11,11,7,0,4,2,4,25,20.3,"Kobe Bryant","Playoffs"
18,"2000-06-07","LAL","","IND","W",1,"38:00",6,13,0.46,0,2,0,2,2,1,0,3,3,5,1,2,2,4,14,10.5,"Kobe Bryant","Playoffs"
19,"2000-06-09","LAL","","IND","W",1,"9:00",1,3,0.33,0,1,0,0,0,NA,0,1,1,4,0,1,0,1,2,3.7,"Kobe Bryant","Playoffs"
20,"2000-06-14","LAL","@","IND","W",1,"47:00",14,27,0.52,0,0,NA,0,0,NA,2,2,4,5,1,2,3,4,28,18,"Kobe Bryant","Playoffs"
21,"2000-06-16","LAL","@","IND","L",1,"37:00",4,20,0.2,0,1,0,0,0,NA,1,4,5,3,2,0,0,5,8,-0.4,"Kobe Bryant","Playoffs"
22,"2000-06-19","LAL","","IND","W",1,"45:00",8,27,0.3,2,6,0.33,8,9,0.89,3,7,10,4,1,2,1,4,26,16.7,"Kobe Bryant","Playoffs"
1,"2001-04-22","LAL","","POR","W",1,"41:00",9,20,0.45,1,2,0.5,9,12,0.75,1,5,6,7,2,0,0,4,28,23.9,"Kobe Bryant","Playoffs"
2,"2001-04-26","LAL","","POR","W",1,"35:00",8,11,0.73,1,2,0.5,8,10,0.8,2,1,3,7,3,0,3,3,25,25.1,"Kobe Bryant","Playoffs"
3,"2001-04-29","LAL","@","POR","W",1,"43:00",9,23,0.39,0,2,0,4,6,0.67,1,3,4,9,2,0,3,4,22,14,"Kobe Bryant","Playoffs"
4,"2001-05-06","LAL","","SAC","W",1,"39:00",10,23,0.43,0,1,0,9,11,0.82,3,1,4,5,0,0,5,4,29,15.4,"Kobe Bryant","Playoffs"
5,"2001-05-08","LAL","","SAC","W",1,"47:00",9,19,0.47,0,2,0,9,10,0.9,1,8,9,5,1,1,4,4,27,19.6,"Kobe Bryant","Playoffs"
6,"2001-05-11","LAL","@","SAC","W",1,"39:00",10,22,0.45,0,1,0,16,19,0.84,0,7,7,4,2,0,5,4,36,23.7,"Kobe Bryant","Playoffs"
7,"2001-05-13","LAL","@","SAC","W",1,"48:00",15,29,0.52,1,1,1,17,19,0.89,9,7,16,3,2,1,2,2,48,43.3,"Kobe Bryant","Playoffs"
8,"2001-05-19","LAL","@","SAS","W",1,"47:00",19,35,0.54,1,2,0.5,6,8,0.75,1,9,10,3,1,1,4,4,45,28.9,"Kobe Bryant","Playoffs"
9,"2001-05-21","LAL","@","SAS","W",1,"47:00",11,24,0.46,1,4,0.25,5,6,0.83,1,6,7,6,2,1,2,4,28,21,"Kobe Bryant","Playoffs"
10,"2001-05-25","LAL","","SAS","W",1,"40:00",14,27,0.52,2,4,0.5,6,9,0.67,5,4,9,8,1,0,3,1,36,29.4,"Kobe Bryant","Playoffs"
11,"2001-05-27","LAL","","SAS","W",1,"34:00",10,19,0.53,1,4,0.25,3,3,1,0,2,2,11,2,1,2,4,24,22.1,"Kobe Bryant","Playoffs"
12,"2001-06-06","LAL","","PHI","L",1,"52:00",7,22,0.32,0,0,NA,1,1,1,0,3,3,5,1,3,6,4,15,2.3,"Kobe Bryant","Playoffs"
13,"2001-06-08","LAL","","PHI","W",1,"47:00",11,23,0.48,1,2,0.5,8,8,1,1,7,8,6,2,2,2,4,31,26.1,"Kobe Bryant","Playoffs"
14,"2001-06-10","LAL","@","PHI","W",1,"48:00",13,30,0.43,0,2,0,6,6,1,0,6,6,3,2,0,3,2,32,18.3,"Kobe Bryant","Playoffs"
15,"2001-06-13","LAL","@","PHI","W",1,"43:00",6,13,0.46,0,2,0,7,12,0.58,2,8,10,9,1,1,4,2,19,17.3,"Kobe Bryant","Playoffs"
16,"2001-06-15","LAL","@","PHI","W",1,"44:00",7,18,0.39,2,3,0.67,10,11,0.91,2,10,12,6,1,1,3,3,26,21.9,"Kobe Bryant","Playoffs"
1,"2002-04-21","LAL","","POR","W",1,"44:00",10,28,0.36,2,7,0.29,12,13,0.92,3,4,7,3,2,3,1,3,34,25.3,"Kobe Bryant","Playoffs"
2,"2002-04-25","LAL","","POR","W",1,"43:00",5,21,0.24,1,4,0.25,8,9,0.89,1,5,6,5,2,0,3,5,19,8.6,"Kobe Bryant","Playoffs"
3,"2002-04-28","LAL","@","POR","W",1,"45:00",9,19,0.47,3,4,0.75,4,7,0.57,0,4,4,7,2,2,4,5,25,17.6,"Kobe Bryant","Playoffs"
4,"2002-05-05","LAL","","SAS","W",1,"38:00",8,18,0.44,0,3,0,4,10,0.4,0,2,2,4,0,0,3,4,20,7,"Kobe Bryant","Playoffs"
5,"2002-05-07","LAL","","SAS","L",1,"43:00",12,25,0.48,0,2,0,2,2,1,1,3,4,6,3,0,4,4,26,16.5,"Kobe Bryant","Playoffs"
6,"2002-05-10","LAL","@","SAS","W",1,"48:00",15,31,0.48,0,2,0,1,3,0.33,2,4,6,6,0,1,1,1,31,20.6,"Kobe Bryant","Playoffs"
7,"2002-05-12","LAL","@","SAS","W",1,"44:00",10,27,0.37,3,5,0.6,5,9,0.56,3,4,7,3,1,0,2,3,28,14.7,"Kobe Bryant","Playoffs"
8,"2002-05-14","LAL","","SAS","W",1,"46:00",10,20,0.5,0,1,0,6,7,0.86,3,5,8,5,1,0,0,1,26,23.3,"Kobe Bryant","Playoffs"
9,"2002-05-18","LAL","@","SAC","W",1,"44:00",12,26,0.46,0,2,0,6,7,0.86,1,5,6,5,2,2,5,1,30,19.9,"Kobe Bryant","Playoffs"
10,"2002-05-20","LAL","@","SAC","L",1,"40:00",9,21,0.43,1,2,0.5,3,5,0.6,1,5,6,2,1,1,4,3,22,10.2,"Kobe Bryant","Playoffs"
11,"2002-05-24","LAL","","SAC","L",1,"40:00",8,24,0.33,4,9,0.44,2,2,1,1,1,2,3,2,2,2,6,22,10.5,"Kobe Bryant","Playoffs"
12,"2002-05-26","LAL","","SAC","W",1,"42:00",12,26,0.46,0,1,0,1,3,0.33,2,2,4,2,2,3,4,5,25,12.3,"Kobe Bryant","Playoffs"
13,"2002-05-28","LAL","@","SAC","L",1,"45:00",11,29,0.38,0,2,0,8,11,0.73,2,3,5,3,1,0,5,5,30,11.3,"Kobe Bryant","Playoffs"
14,"2002-05-31","LAL","","SAC","W",1,"44:00",10,20,0.5,0,0,NA,11,11,1,2,9,11,5,0,0,1,3,31,26.4,"Kobe Bryant","Playoffs"
15,"2002-06-02","LAL","@","SAC","W",1,"52:00",10,26,0.38,2,3,0.67,8,10,0.8,3,7,10,7,2,0,0,5,30,24.1,"Kobe Bryant","Playoffs"
16,"2002-06-05","LAL","","NJN","W",1,"43:00",6,16,0.38,0,2,0,10,11,0.91,1,2,3,6,1,0,4,2,22,14.5,"Kobe Bryant","Playoffs"
17,"2002-06-07","LAL","","NJN","W",1,"42:00",9,15,0.6,3,3,1,3,4,0.75,1,7,8,3,2,1,4,2,24,19.5,"Kobe Bryant","Playoffs"
18,"2002-06-09","LAL","@","NJN","W",1,"46:00",14,23,0.61,1,3,0.33,7,10,0.7,1,5,6,4,1,2,6,3,36,24.5,"Kobe Bryant","Playoffs"
19,"2002-06-12","LAL","@","NJN","W",1,"44:00",7,16,0.44,2,3,0.67,9,11,0.82,0,6,6,8,2,0,1,4,25,22.6,"Kobe Bryant","Playoffs"
1,"2003-04-20","LAL","@","MIN","W",1,"45:00",16,30,0.53,1,3,0.33,6,6,1,1,4,5,8,1,0,1,3,39,30.7,"Kobe Bryant","Playoffs"
2,"2003-04-22","LAL","@","MIN","L",1,"46:00",9,28,0.32,2,6,0.33,7,9,0.78,0,4,4,8,1,0,3,4,27,13.4,"Kobe Bryant","Playoffs"
3,"2003-04-24","LAL","","MIN","L",1,"50:00",10,28,0.36,1,5,0.2,9,10,0.9,3,4,7,6,1,0,6,1,30,16.1,"Kobe Bryant","Playoffs"
4,"2003-04-27","LAL","","MIN","W",1,"47:00",7,25,0.28,2,3,0.67,16,17,0.94,1,4,5,5,3,0,1,2,32,23.5,"Kobe Bryant","Playoffs"
5,"2003-04-29","LAL","@","MIN","W",1,"40:00",12,21,0.57,2,4,0.5,6,8,0.75,3,5,8,5,1,0,2,0,32,27.4,"Kobe Bryant","Playoffs"
6,"2003-05-01","LAL","","MIN","W",1,"42:00",14,26,0.54,2,7,0.29,1,2,0.5,1,1,2,8,1,0,2,4,31,22,"Kobe Bryant","Playoffs"
7,"2003-05-05","LAL","@","SAS","L",1,"45:00",16,38,0.42,3,4,0.75,2,2,1,1,3,4,2,0,0,5,3,37,13.6,"Kobe Bryant","Playoffs"
8,"2003-05-07","LAL","@","SAS","L",1,"41:00",9,24,0.38,2,6,0.33,7,10,0.7,0,6,6,1,0,0,5,4,27,8.5,"Kobe Bryant","Playoffs"
9,"2003-05-09","LAL","","SAS","W",1,"43:00",10,23,0.43,2,4,0.5,17,19,0.89,2,2,4,4,1,0,4,2,39,27.1,"Kobe Bryant","Playoffs"
10,"2003-05-11","LAL","","SAS","W",1,"40:00",10,24,0.42,1,4,0.25,14,17,0.82,2,5,7,3,2,1,2,5,35,24.7,"Kobe Bryant","Playoffs"
11,"2003-05-13","LAL","@","SAS","L",1,"48:00",15,31,0.48,5,11,0.45,1,2,0.5,2,5,7,6,2,0,4,3,36,23.8,"Kobe Bryant","Playoffs"
12,"2003-05-15","LAL","","SAS","L",1,"43:00",9,19,0.47,2,5,0.4,0,2,0,0,2,2,6,1,0,7,4,20,6.7,"Kobe Bryant","Playoffs"
1,"2004-04-17","LAL","","HOU","W",1,"43:00",4,19,0.21,1,4,0.25,7,8,0.88,1,4,5,6,5,0,0,2,16,14.2,"Kobe Bryant","Playoffs"
2,"2004-04-19","LAL","","HOU","W",1,"45:00",9,20,0.45,2,6,0.33,16,17,0.94,0,4,4,4,1,0,1,3,36,28,"Kobe Bryant","Playoffs"
3,"2004-04-23","LAL","@","HOU","L",1,"43:00",7,20,0.35,0,3,0,7,8,0.88,3,4,7,6,3,1,1,4,21,18,"Kobe Bryant","Playoffs"
4,"2004-04-25","LAL","@","HOU","W",1,"50:00",7,21,0.33,0,2,0,4,5,0.8,2,4,6,5,2,0,3,4,18,9.2,"Kobe Bryant","Playoffs"
5,"2004-04-28","LAL","","HOU","W",1,"41:00",12,21,0.57,1,4,0.25,6,6,1,1,5,6,10,3,0,1,3,31,31.1,"Kobe Bryant","Playoffs"
6,"2004-05-02","LAL","@","SAS","L",1,"45:00",10,26,0.38,2,6,0.33,9,10,0.9,2,8,10,4,2,0,4,1,31,20.6,"Kobe Bryant","Playoffs"
7,"2004-05-05","LAL","@","SAS","L",1,"42:00",7,17,0.41,0,1,0,1,2,0.5,2,3,5,8,1,0,2,4,15,10.8,"Kobe Bryant","Playoffs"
8,"2004-05-09","LAL","","SAS","W",1,"42:00",7,13,0.54,4,7,0.57,4,8,0.5,0,6,6,6,2,0,5,3,22,15.9,"Kobe Bryant","Playoffs"
9,"2004-05-11","LAL","","SAS","W",1,"45:00",15,27,0.56,2,4,0.5,10,13,0.77,0,6,6,5,3,1,0,2,42,36.1,"Kobe Bryant","Playoffs"
10,"2004-05-13","LAL","@","SAS","W",1,"47:00",11,27,0.41,0,4,0,0,0,NA,0,4,4,5,1,0,5,1,22,7.8,"Kobe Bryant","Playoffs"
11,"2004-05-15","LAL","","SAS","W",1,"44:00",10,20,0.5,0,3,0,6,8,0.75,0,7,7,7,1,0,4,2,26,18.4,"Kobe Bryant","Playoffs"
12,"2004-05-21","LAL","@","MIN","W",1,"45:00",9,20,0.45,0,1,0,5,8,0.62,0,3,3,6,3,0,3,2,23,15.7,"Kobe Bryant","Playoffs"
13,"2004-05-23","LAL","@","MIN","L",1,"41:00",10,24,0.42,0,4,0,7,10,0.7,2,3,5,6,2,0,2,1,27,19.1,"Kobe Bryant","Playoffs"
14,"2004-05-25","LAL","","MIN","W",1,"45:00",5,12,0.42,2,6,0.33,10,11,0.91,0,2,2,6,0,0,4,3,22,14.8,"Kobe Bryant","Playoffs"
15,"2004-05-27","LAL","","MIN","W",1,"41:00",10,24,0.42,2,8,0.25,9,10,0.9,2,6,8,4,1,1,4,3,31,20.3,"Kobe Bryant","Playoffs"
16,"2004-05-29","LAL","@","MIN","L",1,"44:00",8,19,0.42,3,8,0.38,4,6,0.67,1,5,6,7,1,0,4,3,23,15,"Kobe Bryant","Playoffs"
17,"2004-05-31","LAL","","MIN","W",1,"39:00",6,17,0.35,1,3,0.33,7,11,0.64,0,0,0,4,2,1,0,3,20,13.2,"Kobe Bryant","Playoffs"
18,"2004-06-06","LAL","","DET","L",1,"47:00",10,27,0.37,1,6,0.17,4,4,1,1,3,4,4,4,2,3,2,25,16.1,"Kobe Bryant","Playoffs"
19,"2004-06-08","LAL","","DET","W",1,"49:00",14,27,0.52,1,5,0.2,4,5,0.8,0,4,4,7,2,0,5,5,33,20.4,"Kobe Bryant","Playoffs"
20,"2004-06-10","LAL","@","DET","L",1,"45:00",4,13,0.31,0,4,0,3,3,1,0,3,3,5,1,1,4,3,11,4.4,"Kobe Bryant","Playoffs"
21,"2004-06-13","LAL","@","DET","L",1,"45:00",8,25,0.32,2,6,0.33,2,2,1,0,0,0,2,1,0,3,3,20,3.9,"Kobe Bryant","Playoffs"
22,"2004-06-15","LAL","@","DET","L",1,"45:00",7,21,0.33,0,2,0,10,11,0.91,1,2,3,4,1,0,3,2,24,13,"Kobe Bryant","Playoffs"
1,"2006-04-23","LAL","@","PHO","L",1,"46:51",7,21,0.33,1,6,0.17,7,8,0.88,1,5,6,5,0,1,3,3,22,11.9,"Kobe Bryant","Playoffs"
2,"2006-04-26","LAL","@","PHO","W",1,"44:58",12,24,0.5,1,1,1,4,6,0.67,0,10,10,5,1,0,4,4,29,18.1,"Kobe Bryant","Playoffs"
3,"2006-04-28","LAL","","PHO","W",1,"45:40",6,18,0.33,0,3,0,5,6,0.83,1,4,5,7,4,0,4,2,17,12.4,"Kobe Bryant","Playoffs"
4,"2006-04-30","LAL","","PHO","W",1,"38:30",9,14,0.64,0,1,0,6,8,0.75,1,3,4,8,0,0,7,5,24,15.2,"Kobe Bryant","Playoffs"
5,"2006-05-02","LAL","@","PHO","L",1,"43:03",10,17,0.59,3,8,0.38,6,9,0.67,0,7,7,5,0,1,5,3,29,20,"Kobe Bryant","Playoffs"
6,"2006-05-04","LAL","","PHO","L",1,"52:06",20,35,0.57,5,8,0.62,5,6,0.83,1,7,8,5,3,0,7,4,50,33.8,"Kobe Bryant","Playoffs"
7,"2006-05-06","LAL","@","PHO","L",1,"43:06",8,16,0.5,4,8,0.5,4,5,0.8,0,4,4,1,0,1,3,4,24,13.6,"Kobe Bryant","Playoffs"
1,"2007-04-22","LAL","@","PHO","L",1,"43:11",15,33,0.45,4,8,0.5,5,7,0.71,0,5,5,1,0,0,2,3,39,20.1,"Kobe Bryant","Playoffs"
2,"2007-04-24","LAL","@","PHO","L",1,"34:09",5,13,0.38,1,4,0.25,4,4,1,1,3,4,5,1,0,3,0,15,11,"Kobe Bryant","Playoffs"
3,"2007-04-26","LAL","","PHO","W",1,"44:49",15,26,0.58,2,3,0.67,13,13,1,0,6,6,6,1,1,5,3,45,34.3,"Kobe Bryant","Playoffs"
4,"2007-04-29","LAL","","PHO","L",1,"46:22",12,25,0.48,1,5,0.2,6,6,1,0,7,7,9,2,1,6,2,31,22.6,"Kobe Bryant","Playoffs"
5,"2007-05-02","LAL","@","PHO","L",1,"46:13",13,33,0.39,2,8,0.25,6,7,0.86,0,4,4,1,1,0,6,2,34,11.8,"Kobe Bryant","Playoffs"
1,"2008-04-20","LAL","","DEN","W",1,"37:03",9,26,0.35,1,5,0.2,13,14,0.93,0,3,3,1,1,2,1,5,32,18,"Kobe Bryant","Playoffs"
2,"2008-04-23","LAL","","DEN","W",1,"42:23",18,27,0.67,5,9,0.56,8,9,0.89,1,3,4,10,1,1,2,4,49,43.6,"Kobe Bryant","Playoffs"
3,"2008-04-26","LAL","@","DEN","W",1,"36:09",9,19,0.47,1,8,0.12,3,5,0.6,1,6,7,8,1,1,2,2,22,18.5,"Kobe Bryant","Playoffs"
4,"2008-04-28","LAL","@","DEN","W",1,"41:30",12,24,0.5,3,8,0.38,4,10,0.4,1,6,7,6,3,2,6,3,31,20.5,"Kobe Bryant","Playoffs"
5,"2008-05-04","LAL","","UTA","W",1,"39:56",8,16,0.5,1,2,0.5,21,23,0.91,0,6,6,7,1,0,3,3,38,32.7,"Kobe Bryant","Playoffs"
6,"2008-05-07","LAL","","UTA","W",1,"37:31",11,18,0.61,1,2,0.5,11,12,0.92,0,8,8,6,1,0,5,4,34,26.4,"Kobe Bryant","Playoffs"
7,"2008-05-09","LAL","@","UTA","L",1,"42:04",10,20,0.5,0,6,0,14,17,0.82,2,4,6,7,0,1,4,4,34,25.4,"Kobe Bryant","Playoffs"
8,"2008-05-11","LAL","@","UTA","L",1,"46:32",13,33,0.39,1,10,0.1,6,10,0.6,2,6,8,10,1,0,3,1,33,21.3,"Kobe Bryant","Playoffs"
9,"2008-05-14","LAL","","UTA","W",1,"41:03",6,10,0.6,1,2,0.5,13,17,0.76,0,6,6,7,2,0,4,3,26,23.3,"Kobe Bryant","Playoffs"
10,"2008-05-16","LAL","@","UTA","W",1,"39:31",9,19,0.47,1,2,0.5,15,17,0.88,0,8,8,6,0,0,5,4,34,23.5,"Kobe Bryant","Playoffs"
11,"2008-05-21","LAL","","SAS","W",1,"43:34",11,21,0.52,1,3,0.33,4,4,1,0,5,5,9,1,0,1,1,27,24.1,"Kobe Bryant","Playoffs"
12,"2008-05-23","LAL","","SAS","W",1,"36:03",10,17,0.59,1,5,0.2,1,1,1,0,5,5,5,1,0,3,0,22,17.1,"Kobe Bryant","Playoffs"
13,"2008-05-25","LAL","@","SAS","L",1,"37:47",13,23,0.57,4,9,0.44,0,1,0,1,4,5,1,3,0,4,3,30,19.1,"Kobe Bryant","Playoffs"
14,"2008-05-27","LAL","@","SAS","W",1,"41:18",14,29,0.48,0,1,0,0,0,NA,2,8,10,1,1,0,2,1,28,16.4,"Kobe Bryant","Playoffs"
15,"2008-05-29","LAL","","SAS","W",1,"42:33",16,30,0.53,2,6,0.33,5,5,1,0,3,3,3,2,0,2,2,39,26.6,"Kobe Bryant","Playoffs"
16,"2008-06-05","LAL","@","BOS","L",1,"41:52",9,26,0.35,0,3,0,6,6,1,0,3,3,6,1,1,4,3,24,11,"Kobe Bryant","Playoffs"
17,"2008-06-08","LAL","@","BOS","L",1,"40:28",11,23,0.48,1,3,0.33,7,7,1,1,3,4,8,3,0,4,3,30,23.3,"Kobe Bryant","Playoffs"
18,"2008-06-10","LAL","","BOS","W",1,"45:15",12,20,0.6,1,2,0.5,11,18,0.61,3,4,7,1,2,0,3,4,36,25.4,"Kobe Bryant","Playoffs"
19,"2008-06-12","LAL","","BOS","L",1,"43:21",6,19,0.32,0,2,0,5,6,0.83,0,4,4,10,4,0,2,4,17,14.3,"Kobe Bryant","Playoffs"
20,"2008-06-15","LAL","","BOS","W",1,"44:20",8,21,0.38,4,9,0.44,5,7,0.71,3,4,7,4,5,0,6,4,25,16.2,"Kobe Bryant","Playoffs"
21,"2008-06-17","LAL","@","BOS","L",1,"42:46",7,22,0.32,3,9,0.33,5,5,1,1,2,3,1,1,0,4,1,22,8,"Kobe Bryant","Playoffs"
1,"2009-04-19","LAL","","UTA","W",1,"39:46",9,17,0.53,0,4,0,6,7,0.86,0,4,4,8,2,1,6,2,24,18,"Kobe Bryant","Playoffs"
2,"2009-04-21","LAL","","UTA","W",1,"38:16",8,17,0.47,1,3,0.33,9,10,0.9,0,6,6,9,2,0,3,2,26,23.2,"Kobe Bryant","Playoffs"
3,"2009-04-23","LAL","@","UTA","L",1,"43:08",5,24,0.21,1,4,0.25,7,8,0.88,2,5,7,6,2,0,2,4,18,8.3,"Kobe Bryant","Playoffs"
4,"2009-04-25","LAL","@","UTA","W",1,"39:37",16,24,0.67,1,2,0.5,5,5,1,0,6,6,1,2,0,3,2,38,28.3,"Kobe Bryant","Playoffs"
5,"2009-04-27","LAL","","UTA","W",1,"42:30",10,21,0.48,3,4,0.75,8,9,0.89,0,2,2,4,4,1,5,2,31,22.2,"Kobe Bryant","Playoffs"
